age,experience,education_level,job_level,department,job_role,performance_rating,projects_completed,certifications,weekly_hours,overtime_hours,team_size,leadership_score,skill_match_score,years_in_role,promotions,employment_type,location_type,company_size,job_satisfaction,salary
47,0,PhD,Lead,IT,Developer,2,2,5,51,4,10,8.957866166463868,9.716622011948783,11,0,Contract,Rural,Large,2,56862.94416177705
53,10,High School,Junior,Sales,Consultant,2,43,2,59,0,17,5.249050698099168,5.0992405365643085,11,4,Part-time,Urban,Medium,5,97766.43144756292
24,2,PhD,Lead,Finance,Analyst,1,14,3,37,4,12,4.446183953618071,8.465701737595372,1,0,Part-time,Rural,Small,1,56351.60054047248
42,22,Master,Senior,Finance,Analyst,5,22,1,58,5,6,3.260425612224571,9.775620303388452,9,0,Full-time,Urban,Large,3,118582.56266666682
22,25,Master,Senior,HR,Analyst,2,31,1,58,1,19,6.437849318769738,8.861258539504039,6,1,Contract,Suburban,Medium,1,142352.95054730008
30,3,PhD,Junior,Sales,Consultant,5,23,6,30,0,11,8.918668432348444,3.0443477209419423,11,1,Part-time,Suburban,Large,5,69398.52057262482
25,17,Master,Junior,Marketing,Manager,1,48,0,31,3,9,3.9219514046667463,1.0722867748806064,1,4,Part-time,Suburban,Medium,1,119771.1283994434
30,5,Master,Junior,Finance,Consultant,5,20,6,59,6,6,4.566119720835731,5.428735348495736,11,4,Full-time,Suburban,Large,3,77540.97883553221
53,34,PhD,Mid,Marketing,Consultant,3,38,0,44,0,16,4.659629657949855,5.782247485257401,13,4,Full-time,Urban,Medium,1,164226.11468989623
58,21,Bachelor,Mid,Finance,Developer,5,4,5,49,0,16,6.047311075997654,2.8112532809605266,14,3,Full-time,Suburban,Small,3,106184.89075461337
33,14,High School,Mid,Marketing,Consultant,2,15,2,57,7,6,3.0556806541069474,3.5620695275213587,1,3,Full-time,Urban,Small,1,71433.33488695844
51,21,Master,Junior,Sales,Analyst,1,24,7,47,19,5,8.399900397769338,7.886378447636922,13,1,Part-time,Rural,Small,1,113485.02860277511
56,11,Bachelor,Lead,HR,Manager,2,25,5,40,15,4,3.6604204975379915,5.233125328418204,13,1,Contract,Rural,Large,3,52497.73007770281
44,17,Master,Senior,Sales,Manager,3,1,1,54,12,2,7.348264218070137,3.8561867524023095,1,4,Contract,Rural,Medium,1,114524.65811308047
35,34,Master,Junior,IT,Manager,2,7,7,39,17,6,5.618941676015968,6.603634246257275,14,3,Full-time,Suburban,Large,2,170587.44746204352
49,29,High School,Mid,HR,Analyst,2,31,4,53,19,9,6.273078430174812,6.8748378037851285,11,2,Full-time,Suburban,Large,4,144757.39836792185
28,23,Master,Mid,Sales,Analyst,2,12,7,53,9,17,2.616478649445726,7.92456199156722,12,3,Part-time,Suburban,Medium,2,122425.37623076445
25,29,High School,Junior,IT,Analyst,4,42,7,33,11,14,7.615208783603535,2.4103836618662724,3,1,Full-time,Rural,Large,4,146896.46781040652
49,13,High School,Junior,Finance,Analyst,3,5,5,34,0,7,2.69758467138368,7.673655270942913,0,3,Contract,Rural,Medium,2,73948.71430617024
24,5,High School,Mid,Finance,Analyst,2,44,1,33,9,19,2.021262738646952,6.394855528993767,1,1,Full-time,Rural,Medium,4,77292.2596142794
32,2,Bachelor,Lead,Marketing,Consultant,2,42,7,42,8,1,5.920115498999083,1.5181467877251742,2,4,Contract,Rural,Small,1,76390.10285568285
22,15,PhD,Mid,HR,Analyst,2,38,5,54,2,15,7.383674232258987,7.9970106542807,6,4,Full-time,Urban,Small,3,110350.03859067177
47,6,Bachelor,Mid,Finance,Analyst,1,12,5,42,18,18,1.4503225279128107,4.447722531998665,9,4,Full-time,Urban,Small,3,60318.84558960193
51,13,PhD,Junior,HR,Analyst,4,39,7,47,8,3,1.6245578344648788,3.973428408966738,0,2,Contract,Suburban,Medium,5,89055.07391276017
56,8,PhD,Lead,Finance,Analyst,1,18,0,58,9,18,8.224112464353272,5.032676364234709,5,2,Part-time,Suburban,Small,4,84929.13590173834
56,14,High School,Mid,Marketing,Manager,4,2,1,56,18,2,8.281294295565989,4.115575695755162,2,1,Part-time,Rural,Medium,5,85022.77227366646
46,20,Master,Mid,Sales,Analyst,2,10,8,53,15,10,3.207742453531731,4.044570329889181,2,0,Full-time,Urban,Large,5,86968.9809066478
47,34,High School,Senior,Marketing,Consultant,3,15,7,31,17,11,6.5370538252018315,8.27269900930563,3,2,Full-time,Urban,Small,4,178464.64336819955
25,1,Master,Junior,IT,Consultant,5,30,6,45,13,3,4.988620676301935,2.1205472892912303,12,1,Contract,Suburban,Medium,3,39424.45316778695
40,26,PhD,Senior,Finance,Consultant,5,44,6,30,2,7,6.694264372631617,9.735400610717127,3,3,Contract,Urban,Medium,4,167207.5345799214
31,1,High School,Senior,IT,Developer,2,17,4,55,1,8,8.765913556893025,5.994384799369089,6,4,Full-time,Suburban,Medium,1,66904.29742799567
30,34,Master,Mid,IT,Manager,1,4,1,48,0,19,1.7187078212403084,2.646315985791816,2,4,Contract,Rural,Medium,5,127017.06446314917
58,17,Bachelor,Junior,HR,Analyst,3,7,5,38,17,18,8.001859833896088,2.1809393463851787,7,4,Part-time,Rural,Small,5,121354.28139595014
26,13,Master,Lead,Finance,Developer,4,41,9,57,8,13,5.437261940689353,6.323585789214843,7,1,Part-time,Suburban,Small,4,105548.97525227132
28,19,High School,Mid,IT,Analyst,2,31,2,32,12,13,6.077142493857968,6.696994994622352,10,4,Contract,Rural,Small,5,130114.50342039905
43,17,Bachelor,Lead,Sales,Developer,3,39,3,54,1,19,6.885382240154082,1.4772319392682969,12,2,Contract,Rural,Medium,3,113109.88416158526
46,9,Master,Lead,IT,Developer,3,34,9,36,6,12,9.303608342161967,3.187017227159072,6,3,Contract,Urban,Large,5,88366.21643800139
32,24,Master,Junior,Sales,Consultant,4,6,1,58,15,17,1.5104795819656407,8.159157290993207,1,4,Part-time,Urban,Medium,4,138836.49488751797
46,1,Master,Senior,HR,Consultant,3,38,1,39,18,12,1.265287169120029,1.4466216496917295,4,1,Full-time,Urban,Large,3,51552.47291520491
33,24,Master,Junior,IT,Developer,1,45,7,30,14,13,2.604356033398961,8.695797975154324,5,3,Contract,Urban,Small,3,135227.20310338223
38,32,Master,Lead,Marketing,Consultant,1,34,7,39,10,12,9.878029534240628,6.923462288737002,11,4,Contract,Urban,Medium,5,178447.38288690653
45,30,Bachelor,Mid,HR,Developer,1,44,9,50,0,19,7.4356873063999815,4.909809334268843,9,0,Contract,Suburban,Medium,4,154545.25700481966
53,13,PhD,Lead,Sales,Manager,3,15,5,38,6,14,6.531770071490517,4.117895640738243,3,4,Full-time,Suburban,Small,5,102809.2299421171
32,0,Bachelor,Mid,HR,Consultant,1,14,4,57,19,7,1.4233514807327312,1.1732406746400457,12,2,Contract,Urban,Medium,1,15427.608741433975
56,15,Bachelor,Mid,IT,Consultant,4,6,7,44,7,13,8.911992015036683,8.426934511766587,9,3,Contract,Rural,Large,1,109967.77304763983
24,2,Bachelor,Junior,Finance,Consultant,3,37,3,44,9,6,8.314811679674435,2.2844966857168427,4,2,Part-time,Rural,Large,3,68594.56941217682
25,34,PhD,Lead,Finance,Manager,5,32,3,32,4,19,6.983200394803764,3.7858779267587925,13,0,Contract,Suburban,Large,5,158952.30062303186
57,5,High School,Senior,Sales,Developer,3,3,4,54,8,19,4.052177339362324,6.1219628232652346,8,0,Part-time,Suburban,Medium,1,41457.53368883612
28,24,PhD,Lead,Sales,Analyst,4,3,0,34,0,4,1.6345446001143158,3.213933400641288,10,2,Full-time,Suburban,Medium,2,101938.28837851729
48,12,Bachelor,Lead,Finance,Consultant,5,22,0,38,1,19,6.220346391108302,5.474264173769812,6,3,Contract,Rural,Large,1,103645.01941637933
51,33,Master,Senior,Sales,Developer,3,22,1,55,18,9,7.477251143147537,8.28408545864832,1,0,Contract,Suburban,Medium,5,139572.57007794912
29,7,Master,Junior,HR,Manager,1,10,7,51,13,16,1.8481631542952268,5.234841413112473,10,0,Part-time,Rural,Large,5,45976.73178744933
49,20,Bachelor,Lead,Marketing,Analyst,2,3,6,38,19,4,6.703908938186463,9.540796097076363,0,4,Full-time,Suburban,Small,1,127726.25536540236
34,33,Master,Lead,Marketing,Consultant,2,12,9,52,9,6,3.5772946109844272,8.627505583387075,1,1,Full-time,Rural,Large,5,146552.73353504523
42,3,Bachelor,Mid,HR,Manager,1,29,8,36,8,8,7.878197990978306,3.9973531182705475,2,0,Part-time,Suburban,Small,5,43674.991683354834
31,24,Master,Lead,Marketing,Manager,2,48,4,53,9,16,5.856542655416534,4.59965912125544,10,3,Full-time,Suburban,Small,2,130397.1107343571
43,14,PhD,Senior,IT,Analyst,2,17,1,52,5,5,2.1613310902939302,4.809940543202744,1,3,Full-time,Rural,Small,3,99717.46586525586
21,3,High School,Mid,HR,Developer,1,7,6,41,16,10,5.738675029599124,6.635615076320632,10,4,Full-time,Suburban,Large,5,50189.91971593329
57,11,High School,Junior,Sales,Consultant,1,13,7,54,5,13,4.561631770300468,3.5811615626968583,2,3,Full-time,Urban,Large,4,84432.84584459708
41,31,PhD,Mid,HR,Consultant,3,2,6,56,3,14,2.623203714534867,9.723242249402578,9,4,Full-time,Rural,Medium,3,142341.3602007489
46,31,PhD,Senior,Finance,Developer,3,4,6,38,19,7,8.573641516559109,6.478157985431508,14,0,Full-time,Suburban,Medium,3,148644.4190570893
56,27,Bachelor,Senior,Sales,Developer,1,10,4,35,2,6,1.0992560364922257,4.594614928670202,10,0,Full-time,Rural,Small,4,108096.08910756014
43,12,Bachelor,Mid,Finance,Developer,4,39,1,52,18,7,3.8091544919029534,6.805088339424106,10,0,Full-time,Suburban,Large,1,88650.60016852051
21,30,Bachelor,Junior,Sales,Analyst,2,24,5,31,17,5,1.113355343524841,4.558645094767369,14,0,Contract,Urban,Medium,2,103958.02108054605
35,13,Master,Mid,Marketing,Analyst,3,17,3,38,3,18,1.8640625185553743,8.36016112881477,11,1,Part-time,Suburban,Medium,5,89114.20486904557
41,19,Bachelor,Junior,HR,Consultant,2,6,9,57,7,12,3.6738659725577296,6.1105686449654915,13,1,Full-time,Suburban,Medium,1,94439.78492388209
29,17,PhD,Mid,IT,Analyst,5,19,1,58,16,6,1.4884406685043623,1.3777345306546032,11,0,Part-time,Urban,Large,4,86060.34545263107
29,28,High School,Senior,Sales,Manager,1,5,8,46,4,1,6.36967479121427,2.5908118068111468,8,3,Full-time,Rural,Medium,2,126110.39400117853
30,5,Master,Lead,Sales,Consultant,4,32,6,30,12,4,1.781766171875645,8.784945757265811,3,4,Full-time,Suburban,Small,2,71384.62611617286
46,31,Bachelor,Lead,Finance,Analyst,5,10,5,48,0,19,7.315422706594857,6.066098437211109,11,2,Contract,Suburban,Large,2,154728.80957533285
55,28,Master,Junior,Marketing,Developer,5,9,4,57,12,12,1.47377901364445,9.553091288625145,8,4,Part-time,Urban,Medium,4,153755.6929948556
45,1,Master,Junior,Finance,Manager,5,27,2,35,3,15,1.5337800532098713,1.6518008157461632,10,2,Part-time,Rural,Medium,1,54004.48902412383
46,22,Bachelor,Junior,Finance,Developer,1,13,9,34,13,3,3.747933091299397,3.6573456707737653,2,2,Contract,Rural,Large,5,87608.66412110861
31,18,Master,Senior,Marketing,Consultant,3,19,9,31,2,8,9.069143724723498,2.7418903591561534,11,0,Contract,Urban,Medium,2,109036.00081776993
58,30,High School,Mid,IT,Developer,1,21,3,38,4,11,6.772539238509848,5.984562630058626,0,2,Part-time,Urban,Medium,2,144293.4799423008
22,4,PhD,Senior,Finance,Analyst,3,24,2,59,6,16,7.931181627360274,4.445135479719184,10,0,Full-time,Suburban,Small,1,65530.68168156125
27,18,PhD,Lead,Finance,Analyst,5,38,7,58,0,9,2.2739689852939544,2.415461806687539,4,1,Full-time,Urban,Large,2,93629.59188615624
38,33,High School,Junior,Sales,Consultant,5,4,2,55,11,3,8.507128899225213,6.784767225635922,9,3,Part-time,Urban,Medium,2,169547.0977061452
47,9,Master,Mid,Marketing,Developer,4,24,6,43,10,5,1.0733162337481164,5.826685292174679,9,2,Full-time,Urban,Large,4,58474.20521963254
